respondent_id,xyz_vaccine,seasonal_vaccine
26821,0.12599079303819868,0.4491138931827572
26822,0.1301430019256376,0.7638631725810429
26823,0.5266777283865562,0.373409519224563
26825,0.5483211870819961,0.7906892958067535
26827,0.1413420712086446,0.19711684885378744
26829,0.5682483943931047,0.9286254771312012
26831,0.1824765441024035,0.8965428163847596
26832,0.12669662346224306,0.8710292386384101
26835,0.24379125604317067,0.8971378821940704
26836,0.1742947852361374,0.5250429094537264
26838,0.12672232792693078,0.34495962939975683
26840,0.1264270896260027,0.09826509633047752
26843,0.11532151975596729,0.17079356811945634
26844,0.13264027391885852,0.6398490127627552
26845,0.12418360157866548,0.7128700021423009
26847,0.14274863474861985,0.16243802229285378
26848,0.13186708179755605,0.7638155248379034
26850,0.5767310076963763,0.7289853700143512
26851,0.140516747208676,0.15175375044323067
26853,0.2777146743299771,0.35639327112049485
26854,0.09272499737086813,0.1672389519778313
26856,0.20631525179405696,0.08939187062054481
26857,0.16530822098474318,0.10970509015146032
26858,0.09422999511681729,0.7003165281828568
26859,0.11951748387230336,0.11898726028948815
26861,0.14055909147573523,0.10095407344685653
26862,0.11854414084765019,0.16749696245410697
26863,0.148432729971962,0.4392098105824292
26864,0.30234608315462447,0.3360488170245932
26865,0.13931136566263294,0.1647946855436506
26866,0.14082421118417573,0.7967281064402422
26867,0.12553513551679804,0.08665141766019041
26868,0.9275682003201714,0.8990861178905922
26869,0.11678929967088163,0.40588941807699025
26871,0.11906014881218546,0.1368304044145245
26872,0.13095912594182688,0.35491769453534966
26875,0.5842998742933997,0.8956455447737363
26878,0.14694777554550975,0.3953282504550141
26881,0.13149523589313727,0.07730379558682762
26882,0.11702485107545813,0.10206700004968429
26883,0.10003156549729333,0.19324164057534052
26887,0.7047806683804495,0.8577810665181899
26888,0.9506666968034231,0.9693479996711203
26890,0.14061613464982844,0.3806375412611411
26891,0.3893202317861611,0.6292288387011032
26892,0.1071958528389404,0.7488689912102489
26893,0.1239918290678499,0.13329921146204063
26894,0.0816496383113712,0.11754276365896942
26896,0.13887668340967008,0.10828652481941921
26897,0.14627897492656994,0.5906886308517717
26898,0.128758067297523,0.6737807028185412
26899,0.11637239663110241,0.12182070521418027
26900,0.1105935796433891,0.16412708423271521
26901,0.11326854827096669,0.23974739182203553
26902,0.15070770965934496,0.8983734165171521
26903,0.18113698057585134,0.1107750229293937
26905,0.2987229091875602,0.8783431393726355
26906,0.1291457630134835,0.20024886456555166
26907,0.14638284680242156,0.5292260254430933
26909,0.032815338718430634,0.23059236421591048
26911,0.10479462739842596,0.11079157187584526
26912,0.4817546421177634,0.8688362567011715
26913,0.8510700217434799,0.9269276455134446
26914,0.11749101134319266,0.15238464766242796
26915,0.08481003388637444,0.7829302701156367
26916,0.13367524608977716,0.23342791150598835
26918,0.801346891238775,0.9482726914283081
26920,0.11026174028089347,0.1640124652247068
26921,0.13816309991661938,0.9420348578120592
26922,0.12988345210182506,0.816533639918941
26924,0.678883076161684,0.936491589538284
26925,0.11836559688342606,0.6645462954782301
26926,0.21603876439725447,0.5398342765277973
26927,0.1649583055979571,0.7517850051363167
26929,0.12549614257728015,0.08507836063077902
26930,0.6344924625096954,0.9557047529155209
26931,0.1338735114965756,0.28528615259144996
26933,0.13786127332212583,0.6649369228194875
26934,0.40795418934544,0.6819265971392539
26937,0.14808381392047515,0.7874681271308152
26938,0.14264672533765915,0.1797428621661206
26939,0.14173796238060962,0.11254743694733556
26940,0.13100690475655796,0.21374522370237306
26941,0.10862092910949035,0.3188139641556286
26943,0.1741943099765484,0.7559578703945654
26944,0.13049883245617275,0.1396327950524139
26945,0.12451325012103108,0.5370208417978427
26946,0.1505748202035342,0.7175239669979835
26948,0.11536986813446261,0.11409891678810412
26949,0.09773660504292998,0.1531243415601786
26951,0.12673922798233192,0.2560302087091701
26957,0.1311891073410408,0.9502142623382239
26959,0.12631701833336,0.09658928028243657
26960,0.13325544195493488,0.0909726200754322
26961,0.15413204156593954,0.5596161369827787
26963,0.13585100745654985,0.3217413858634933
26964,0.11962636112235098,0.22267017269880165
26965,0.9162333756630385,0.8980073016316109
26968,0.12669413402067636,0.8069732805858214
26969,0.09233051697818952,0.1366807722106612
26971,0.13356558568732704,0.14192505746126946
26972,0.09651244950412079,0.14288362771308144
26973,0.1333188019426235,0.11894301056376282
26975,0.12731683145793599,0.6584710775612851
26976,0.9465027452467375,0.2926665619344574
26979,0.29921766960958734,0.678991067301602
26980,0.12980575729642296,0.10365449336348649
26982,0.5831911209706747,0.898006383856702
26983,0.15040111165338071,0.5713556744479362
26984,0.11340549929407116,0.16065818920796443
26985,0.1182067295514326,0.1799310109196084
26986,0.11760287774996907,0.3624745912986156
26987,0.0962489294665156,0.14022365626914318
26989,0.194684801289946,0.7904437454563995
26991,0.12919498216073708,0.6059272133384906
26992,0.25375822842788753,0.43513083411808295
26993,0.12940846549171442,0.8504004151124318
26996,0.30880439100584656,0.3801895709419886
26997,0.13876566459996342,0.13457196055183698
26998,0.1269558513477448,0.1266527768586935
26999,0.17117759314195327,0.3007591122869206
27000,0.11439325882364863,0.2285075947732832
27001,0.15291953425129287,0.7404780262742413
27002,0.11045070597282376,0.1892338356858846
27005,0.30109334895757384,0.7324232796248343
27006,0.9145389408810434,0.8797908400636453
27007,0.09922667694189309,0.17026911329759997
27008,0.0852095893649436,0.12076408765376737
27009,0.1261235381346159,0.15945114922285636
27010,0.12241994660672166,0.13233758576463514
27011,0.12633624199514812,0.15835249995784992
27012,0.11346956577851773,0.4253929450668902
27013,0.12326930699020221,0.36262945614856784
27014,0.10338629591004232,0.25437025652683837
27016,0.1425379345019066,0.3096120146435685
27017,0.1787007786699509,0.8038405050059882
27018,0.1332456997939476,0.08513080831553546
27019,0.9526386219627669,0.895742713581989
27020,0.13259084636134633,0.2204223226452181
27021,0.1243873768462003,0.4765596959575138
27022,0.1414434101674374,0.21819236718669338
27023,0.1316871835213144,0.15980274193338842
27024,0.12768364983712638,0.27430437292571574
27025,0.15725222309075854,0.0897123662150804
27028,0.17371272859874498,0.8824688520540981
27029,0.103678725226667,0.2225537483008002
27030,0.13039422095571782,0.17924015947860356
27031,0.16249917122909074,0.84277610930504
27032,0.1590792436685907,0.46672437004666517
27033,0.15634547818867608,0.8292207395713295
27035,0.13087879861172366,0.2211133618702914
27037,0.44926706324253646,0.7531251721973712
27038,0.14176932976607312,0.16362165647311744
27039,0.9055302726387615,0.8802502671276489
27040,0.16104869442353828,0.09242831746545538
27041,0.14383665726652267,0.781356987555978
27042,0.12897548805102693,0.68439900395279
27043,0.2594371086614513,0.8261174047855449
27044,0.14191129309571482,0.13172364455764599
27045,0.12764561903838859,0.6653629393035724
27046,0.13148529252760474,0.09201785402128076
27048,0.1441716030519952,0.4203958423447264
27049,0.18363413063175354,0.9048669272144373
27050,0.12463394971764262,0.5057493464857437
27055,0.13727165436815272,0.8821726406263939
27056,0.1286710257177712,0.1314407706278256
27057,0.10090057568836884,0.06671134703438722
27059,0.11695878579928047,0.12455793388411218
27062,0.13657995795607528,0.3529088088173096
27063,0.13489125517837058,0.5578514543440106
27065,0.12103571449805159,0.3312271052199598
27066,0.13570602443204235,0.5971863702471628
27067,0.21822830134410512,0.7881721234502502
27068,0.9515351055666537,0.966040997386473
27069,0.5993808880530704,0.9008249975043947
27070,0.11738795545293361,0.11938766776474183
27072,0.12223276238893692,0.7134875159361048
27073,0.14435527431947545,0.8747075173631574
27074,0.11379076670162405,0.26658836131020314
27075,0.8038078766730233,0.8873523402012203
27076,0.6268043377524183,0.814383717126459
27077,0.14865349983646006,0.12149372107988235
27078,0.12819123498726193,0.9280140860580042
27079,0.17667766739774482,0.861974865392962
27080,0.11424645585771553,0.1947986201117313
27081,0.1306146014334562,0.7259313774532542
27082,0.14648175921610843,0.3330997195651539
27083,0.1130306666874939,0.18581618069460723
27084,0.953542408645062,0.8146337926579721
27085,0.1299026110077279,0.2073490184385608
27087,0.11354016796015913,0.25797942380567856
27088,0.10713009155150398,0.6978901424158312
27089,0.11069061918302364,0.20073614697897416
27090,0.15962736344333428,0.6677747904483473
27091,0.7266115874502217,0.12977654443997122
27092,0.12512145024026322,0.20256334968524878
27094,0.10231292101398369,0.1664242977083364
27096,0.17926824095897578,0.16167985729860646
27097,0.49393121349659735,0.6408814774850187
27098,0.5854250020029974,0.8559850867722574
27099,0.1572245823114185,0.5842921627086485
27103,0.12727549067097818,0.11762155203571581
27104,0.1574632334605791,0.5374285119550836
27105,0.13861482079822116,0.5798225668788465
27106,0.5695397252374125,0.9042175792284299
27107,0.21171465132163605,0.7435342342028165
27109,0.1421577184502643,0.10937968772322688
27110,0.1383361396914512,0.6783494398110729
27111,0.1313387029288202,0.1987499208323339
27112,0.10785981700134802,0.6953600072377305
27113,0.12864523569704772,0.12943222153625308
27115,0.5104131667281595,0.8865573932921799
27117,0.14318744426954017,0.1272436461711959
27118,0.14615739289631,0.5
27119,0.12574235025244648,0.26075429254225996
27120,0.2615887368209332,0.9357974801899024
27124,0.12554573940965025,0.1663094449056225
27125,0.13956758599962157,0.11562815423795592
27126,0.14611739143709104,0.14449968837862098
27127,0.12200288377160995,0.10517137878007783
27128,0.14343406678382148,0.4604545018453528
27131,0.10267916156537756,0.08771651537268135
27132,0.46921733224855033,0.8699381168127917
27134,0.6392324459836198,0.9663982814487031
27136,0.11877726699664788,0.41205972294695226
27137,0.10923700096571703,0.16839119643677017
27138,0.1592014217252019,0.4651063099233553
27139,0.12466775046720387,0.13082281432539566
27140,0.9841487141606928,0.9625935926949838
27141,0.4803071776436404,0.7462660210549048
27142,0.1444806010010064,0.21988729146773212
27144,0.11752523967418932,0.18405986182546713
27145,0.4902826922968118,0.7336816483317022
27148,0.0765075740921948,0.13838346587151645
27149,0.13246258481828424,0.0982452589377175
27150,0.43381726565000744,0.877931373349537
27152,0.1268376072718406,0.15659582841124242
27155,0.14418027192613975,0.6445880455686597
27156,0.11355320649169177,0.22573707829810855
27157,0.12320413756871416,0.4061922756149508
27158,0.14674933519792766,0.34240670578417814
27159,0.11328993550509465,0.13382783620385116
27160,0.20855802109055727,0.2925965120254128
27161,0.15497245342665744,0.48270854148860864
27162,0.1605428349183101,0.9142817575013504
27163,0.731701651310763,0.6628191837484915
27164,0.1272187335936254,0.13190309715456483
27166,0.07705655232881765,0.28585176174121063
27168,0.15181969255074645,0.7882215653163861
27170,0.21478707228604516,0.8795830597447679
27171,0.13393824432368132,0.17440483571542614
27173,0.1886448388838738,0.6353979778906895
27175,0.1307618740988295,0.0538032487418173
27176,0.42857464528891354,0.8620250057258368
27177,0.5732320631261886,0.869158469507408
27178,0.13231243124798436,0.30083974935213575
27179,0.11495194582424369,0.16846059499626836
27180,0.13319955524208868,0.22890450356095687
27182,0.668351774435303,0.8511072102797601
27184,0.1403249826164482,0.45750525802443226
27185,0.4910335217019451,0.8109761613227334
27186,0.1365447220827853,0.7759344970084293
27187,0.1216005926940007,0.2687372946183561
27188,0.10089569186497167,0.38800896806791324
27189,0.09164943341088609,0.5622426672524492
27190,0.24531473647996688,0.8615018119497836
27191,0.10043161407436234,0.8351261944111931
27192,0.4349515918484225,0.8476192631435746
27193,0.13889832161856938,0.11501774738928307
27194,0.13495686950134683,0.4812351236585138
27195,0.14106131042788564,0.17895000919337578
27196,0.1557154811105695,0.1317425136598408
27197,0.12466992283909517,0.714330529391068
27201,0.6950073596647021,0.8909900705023374
27202,0.12354167411501574,0.08051879242692105
27203,0.12540764669953924,0.07571383839372597
27204,0.13532547969401498,0.06705031197152625
27206,0.18470213899742122,0.22686116517241917
27208,0.7899104196393237,0.8565875777109131
27210,0.1646828977047237,0.27838075101560616
27211,0.15856407936404177,0.21449789235512481
27213,0.15630667839207307,0.48697416663520543
27214,0.14183357197697288,0.10828652481941921
27216,0.08896118166116701,0.8992948829172706
27217,0.11122114605888242,0.3152230760081593
27218,0.45588896302487747,0.9123667345256781
27219,0.2845228389487496,0.6187639488422891
27220,0.08206767524603208,0.23582000165712808
27221,0.13805191830841432,0.750834935218752
27222,0.13044574438249867,0.5620571956494466
27223,0.12086028960565055,0.7284258718070564
27224,0.1582760001166037,0.7551744288226216
27225,0.13761305404289123,0.21096062648799854
27226,0.137150155011102,0.1650354401875472
27227,0.126730321581381,0.20634149470372176
27229,0.860422174111225,0.9576963979198445
27230,0.14255122543581383,0.9086956415764075
27231,0.30054010020598076,0.8549971060908588
27232,0.10576794190353615,0.44113564683286965
27233,0.251149206311333,0.2855755391279743
27234,0.1281926528244347,0.1587054637563816
27235,0.9086961899652857,0.9101379662438196
27236,0.14655480697758747,0.9119057029839479
27237,0.22893222353536327,0.5893105657723225
27239,0.21125881569284213,0.15444047396557445
27241,0.1336123443335505,0.18898839431373288
27242,0.1505361447659009,0.4717094262382021
27243,0.13898103236528997,0.09041656652858929
27244,0.12869622406035638,0.0891048749083036
27246,0.9254888887853152,0.9367890150094959
27247,0.1505748202035342,0.9193381898360683
27248,0.1248706685222401,0.7322901698497165
27249,0.0830739189380326,0.6389878560280943
27250,0.11666589740237594,0.16640239483415264
27252,0.16173604401405414,0.7134798675514235
27253,0.1321049254545734,0.8737236692692703
27254,0.9663812082268228,0.9589307048867808
27256,0.4690422140208354,0.8351261944111931
27257,0.5112841268559497,0.5588773228157489
27258,0.5162323953866843,0.8384295188000155
27259,0.532043876046036,0.885174971469266
27260,0.13434329975977996,0.6851119712295236
27263,0.060443813574827254,0.07392642756713443
27264,0.08755616445843147,0.08723951140605275
27265,0.13987564942762118,0.24504810408037592
27266,0.17294982886643784,0.3132678425002152
27268,0.08957841285043375,0.09198416887156988
27269,0.7930129063288678,0.553638388108266
27270,0.12186471913796658,0.13877243445134044
27272,0.12340082090131647,0.46042141377768125
27273,0.12730476717419156,0.1780130388524914
27274,0.14206175940393373,0.3653306623496029
27275,0.143185585347883,0.43710399063808986
27277,0.13905203038557465,0.9117586009897068
27278,0.07847908396742834,0.47315175330975057
27282,0.11307387073079456,0.7879080480476873
27284,0.1204684417970335,0.4365106152704896
27287,0.14771577657843646,0.5
27288,0.24980431296953076,0.7860042553635564
27289,0.20358057882985126,0.3184739666673785
27291,0.6921363849039532,0.8537461944483139
27293,0.141874396915919,0.8934872750376534
27294,0.12712099267881813,0.07945373028685547
27295,0.14551626380971935,0.8687049028952123
27296,0.12534986417995658,0.7032091744524717
27297,0.11790463734305778,0.8337765355369837
27298,0.11025847083995459,0.18659428064048736
27299,0.14133975614094474,0.7305498712441433
27300,0.12610575324793244,0.8048891781402413
27301,0.12764834308887507,0.10549222625150642
27302,0.12252846677420162,0.7660301231903555
27303,0.09487414290238802,0.2275938575597814
27304,0.11144119270595244,0.7853978577172016
27305,0.10833150993594987,0.07349179467537964
27307,0.9191271501576374,0.8946268660130718
27308,0.13132808938427643,0.19514266573476222
27310,0.1260468284812354,0.08382414692588652
27311,0.1636259097847951,0.22501269251720013
27312,0.09551032959763929,0.29626738140063424
27313,0.11523763186505621,0.13930063966557837
27314,0.13723816593985358,0.09138093764698488
27319,0.24026121788669597,0.9223698979439994
27321,0.14279730158262693,0.7198762421235777
27322,0.3183021010221387,0.20021184254480717
27323,0.1387913419072771,0.40374312652508015
27324,0.24187971437819134,0.6198534835473805
27326,0.12897945902981753,0.7571143535246498
27328,0.11973503632296423,0.5465841037491718
27329,0.12694673338598209,0.22812583363831102
27331,0.10926216147261832,0.1791324985774087
27333,0.7468206870181362,0.8876463091059407
27334,0.13913765176090584,0.1502746932182412
27335,0.16673138702127352,0.14770828061216304
27336,0.1494097821721313,0.17084975486608422
27337,0.1773833242061563,0.8862012630991979
27338,0.18607119209941064,0.3697773433819918
27339,0.17245405082674012,0.2656936421241941
27340,0.13695629005711074,0.12793639330956172
27342,0.11800978015022331,0.26799936567118376
27343,0.14112641260289654,0.09687142320375626
27344,0.1443117570372308,0.5799607174325265
27345,0.12728766196468336,0.19750709191580046
27346,0.8017959320802651,0.8161894957543253
27347,0.7969143849652608,0.896231297171062
27350,0.1374824279162743,0.890568922509566
27351,0.9329540356778678,0.8651358287956888
27352,0.11868590303330809,0.40019813137065907
27353,0.12954782973448867,0.13729750687635725
27354,0.1674511852202656,0.7506411619661305
27355,0.33131153417941067,0.2768876348083852
27357,0.12490544709011185,0.3023802853932917
27360,0.1373598510932912,0.7044956188656875
27361,0.12979967557329933,0.8537005002349153
27362,0.1373786734703983,0.515738937700375
27365,0.14778189074079232,0.6627412217515609
27366,0.3671502902678642,0.583102377891112
27368,0.1261262969996252,0.5722051204456999
27369,0.1072407361724749,0.09718867813861573
27370,0.11519830338216154,0.8308329621922854
27372,0.13510023614970795,0.09350902858267152
27373,0.8235952529168423,0.887106283359061
27374,0.13333651525917922,0.27797044422479616
27375,0.1877888621080475,0.9106380336110372
27376,0.6087154178928259,0.36203359696747184
27377,0.09816840089824502,0.3808279887125287
27378,0.1341553520948654,0.1976496647160267
27379,0.1235209263330387,0.13888164993657812
27380,0.2051107161350201,0.9467405532203959
27381,0.13371034160964315,0.5169030027412927
27382,0.1480428726355145,0.2156563827745343
27383,0.1296455966754279,0.764872909434361
27384,0.1364027739392504,0.5091484463859393
27385,0.12259515555521093,0.8797908400636453
27388,0.14155939189331881,0.22799299561754094
27389,0.12155613213813689,0.2879226921150586
27390,0.11188098779039476,0.13694859838240542
27391,0.17426042145909054,0.7956181219198651
27392,0.6919820970391007,0.927549188577093
27393,0.12201501424753201,0.09978110491129402
27395,0.7103948247361289,0.7703380490734967
27396,0.11844160343154829,0.13185867766720583
27397,0.9641535547159166,0.9456773571349345
27399,0.09172995610556867,0.7112363916631665
27401,0.24911525703670864,0.21790174588437483
27403,0.1394398792442784,0.1850504599190318
27404,0.18554981252416483,0.23971793184713824
27405,0.9662144146756049,0.8676341074343196
27407,0.12612691023659456,0.07284992595628832
27408,0.10178196761415714,0.7959765611640015
27409,0.8948938070751409,0.9513855775255402
27410,0.13817180740958185,0.11791298922719158
27413,0.131584571775302,0.28543836157949914
27414,0.8168137170114071,0.654983651226205
27415,0.11920948891977036,0.28118409530998717
27418,0.31107532643687924,0.1555464368368599
27419,0.6170773462007725,0.8934872750376534
27420,0.1390320121296216,0.1449424699755877
27422,0.29241990962151304,0.8149642571758321
27426,0.1081995924858494,0.1963277828990314
27427,0.13031422865999803,0.2280291626017939
27428,0.13309336421084855,0.13329921146204063
27429,0.46651390571912704,0.3145237014956251
27430,0.09489169910231848,0.8174645099268811
27431,0.18295640654820508,0.532699466070701
27432,0.1717065053600618,0.5301847273719383
27433,0.09846296868449986,0.8733944932459312
27435,0.1595247712015512,0.5276490019664465
27437,0.143101677828502,0.15314071507674684
27441,0.9477077989410759,0.8672805188696487
27442,0.06624700285855659,0.8137838871473131
27443,0.1161170816810251,0.10740440051038372
27444,0.1324255692810358,0.11148703424338059
27445,0.10949804313288712,0.09007398159959486
27447,0.13618151560464722,0.14510332584695493
27449,0.14006725241743337,0.910979456987944
27450,0.09681808466358505,0.8389872499995743
27451,0.10133559387843062,0.16332745613991753
27452,0.11048843824822599,0.265813852563561
27454,0.14342149390643275,0.3016562815943919
27455,0.08827789934740486,0.10042794727624507
27456,0.12785670494015394,0.28370103067274594
27457,0.12673189276318111,0.1952565659601359
27458,0.13560549524011886,0.2392285596747949
27460,0.7512543140596653,0.8262968228467553
27461,0.12507622673948116,0.0737489517629616
27463,0.13216007076588523,0.3208560321054223
27464,0.6755562482396021,0.8201522764698679
27465,0.43183609966955716,0.9027667882488111
27468,0.14153966847216637,0.5262900152711195
27469,0.0901389705434552,0.5414193354314899
27470,0.9954697656981317,0.9350438299394501
27471,0.13476508719779107,0.7562664062339148
27472,0.14680209300868907,0.6882700518573929
27474,0.13453494295718804,0.4435452076662168
27475,0.1182912870801145,0.13967161188027494
27476,0.08212258111548487,0.3681928197948317
27477,0.12690953229750607,0.21879172498924995
27478,0.11171311336337597,0.754502487717687
27480,0.4590702059164461,0.6949118356732878
27481,0.7605829433846086,0.869430357996237
27482,0.2509548340030935,0.19728155087063096
27483,0.22097358364315944,0.7914403607034267
27485,0.1269000306829405,0.84327129549729
27487,0.1296745054783906,0.9157938109735122
27488,0.903449923293863,0.8654292376092606
27489,0.9102642278368798,0.8397645360616259
27491,0.21909055160853605,0.4496628360469303
27492,0.12153299509435658,0.5138264716185243
27493,0.12033090238505344,0.8930919789373757
27494,0.2057957992145514,0.6910366995541187
27495,0.14303436758983787,0.2299191092218827
27497,0.05498791376911243,0.15957017796520662
27498,0.11135279422124741,0.6796678674876443
27499,0.1459317154744631,0.8858611380822256
27500,0.12249883385909764,0.8723806242735046
27501,0.14274458780378524,0.20838063871779203
27502,0.12808418136482178,0.5156902241366702
27503,0.12723563776613658,0.6291191712421439
27504,0.12476314050909049,0.09876134911183808
27505,0.12097210840591234,0.14510332584695493
27506,0.4524008329375367,0.921883152999979
27509,0.11977662447954042,0.43703597482210255
27510,0.5329581920666131,0.2717401424747121
27511,0.26245236953473633,0.7480305617501408
27514,0.2192745359270582,0.6448267018497484
27515,0.5,0.3580658539957193
27516,0.16835093583671687,0.7561790301173943
27517,0.12790581752068622,0.10825458882996564
27518,0.7422726428410171,0.8239981295673023
27519,0.1276153149410355,0.09898678198220723
27520,0.12447008653713808,0.09258639426788466
27521,0.11936394182260321,0.35479187797005124
27522,0.14452938635752172,0.11080358262085668
27524,0.14537999690229486,0.2453392737426518
27525,0.13300973354335152,0.16037950636799414
27526,0.3598538282541594,0.7570863451828839
27527,0.1385507776747126,0.8990809569446504
27528,0.12606242178244156,0.8873001422941911
27530,0.1382937797172894,0.157960303151206
27531,0.08450385031487202,0.08869402850365322
27532,0.10921450902522725,0.8713314136342388
27533,0.15369341483491228,0.40668430756955126
27534,0.0829185937017558,0.12430215121215803
27535,0.13356558568732704,0.8181028440169817
27536,0.1394477266015273,0.4439118087242655
27537,0.7819009526633744,0.8916283954428621
27538,0.20026297405450558,0.37278456577317626
27539,0.3123956197040376,0.765147919630565
27541,0.6569847250626331,0.8620250057258368
27542,0.13014247258518427,0.2099921112375648
27543,0.2167927328077867,0.6205336404052249
27544,0.11009616798843326,0.28831625698830665
27545,0.11406539897486055,0.130708027056265
27549,0.13689141354015022,0.8825159288915941
27550,0.14964607683916978,0.23237215940919084
27551,0.153146231278427,0.4527184399218938
27552,0.12931351928120696,0.8536964751893446
27553,0.11307003453585293,0.21812683822389495
27554,0.08712608380457011,0.3055055898758282
27555,0.09336311601610185,0.16089534793579457
27556,0.08454793144282244,0.8698566239202784
27557,0.12007720332235604,0.8641072296206386
27558,0.11654895475070973,0.19345837497662097
27559,0.15883099166907905,0.7861844416994508
27560,0.19347666743957867,0.8641852286862446
27561,0.49050303493222885,0.8225296694931906
27565,0.15191649997136722,0.24004174423150407
27566,0.13738281021203397,0.106392860705997
27567,0.13242887350144553,0.801563004527059
27568,0.6997316935162665,0.957519157209113
27569,0.12035313477385384,0.09341612914376288
27570,0.27374084825534034,0.7335637730226606
27571,0.10427066912096382,0.13939163058825
27572,0.11959486834060969,0.15867548624438452
27575,0.1217994247252214,0.30005940292066297
27576,0.12215476405783184,0.13792087805586786
27578,0.13575092025862237,0.34461697199400887
27579,0.13316823562845057,0.5596161369827787
27581,0.12486222986528374,0.13016034203273114
27582,0.13908584243106187,0.09639233994293483
27583,0.1390177494292778,0.1478784148123388
27584,0.8573442317036487,0.42896461708388056
27586,0.6817755428759472,0.8522514477231119
27587,0.1358771194357313,0.681923870755281
27588,0.13498316061202786,0.2129502529586688
27589,0.10436244172494272,0.33659363010929
27590,0.17674357523957923,0.24908488592792724
27591,0.29055597472577815,0.6931811771288489
27592,0.14107151078731714,0.04433938717992854
27595,0.12092950908664751,0.11339086520078123
27596,0.12351435384974496,0.18131183450069582
27597,0.06663457024743406,0.2614117977748978
27599,0.5055942511702372,0.706200893968229
27600,0.13444528681844892,0.5370208417978427
27601,0.124314966547229,0.8487901328554418
27602,0.8416139994572139,0.8509986772507335
27603,0.14000344759434685,0.10643470486993092
27605,0.4074658721269733,0.6315626635212882
27607,0.5792137756107324,0.4022292671494803
27608,0.09263139133470917,0.48162359058252047
27609,0.27273886124738966,0.8011484644751966
27610,0.34948737099009963,0.7137386663165655
27611,0.09688331048860797,0.13440927563364188
27612,0.1345149215894069,0.7252993925564253
